"fullname","discipline","category","Age","country","rank"
"Brooke Raboutou","boulder","Women",20,"USA",2
"Brooke Raboutou","boulder","Women",20,"USA",2
"Brooke Raboutou","boulder","Women",20,"USA",2
"Brooke Raboutou","boulder","Women",20,"USA",2
"Brooke Raboutou","boulder","Women",20,"USA",2
"Brooke Raboutou","boulder&lead","Women",21,"USA",4
"Brooke Raboutou","lead","Women",21,"USA",2
"Brooke Raboutou","lead","Women",21,"USA",2
"Brooke Raboutou","lead","Women",21,"USA",2
"Brooke Raboutou","lead","Women",21,"USA",2
"Brooke Raboutou","lead","Women",21,"USA",2
"Brooke Raboutou","lead","Women",21,"USA",2
"Brooke Raboutou","lead","Women",21,"USA",2
"Brooke Raboutou","speed","Women",20,"USA",12
"Caden Reedy","speed","Men",16,"USA",30
"Callie Close","speed","Women",18,"USA",10
"Callie Close","speed","Women",18,"USA",10
"Callie Close","speed","Women",18,"USA",10
"Callie Close","speed","Women",18,"USA",10
"Callie Close","speed","Women",18,"USA",10
"Calrin Curtis","boulder","Men",29,"ZAF",59
"Calrin Curtis","boulder","Men",29,"ZAF",59
"Calrin Curtis","speed","Men",29,"ZAF",32
"Calrin Curtis","speed","Men",29,"ZAF",32
"Camila Flores","boulder","Women",29,"BRA",78
"Camila Flores","lead","Women",29,"BRA",70
"Camilla Bendazzoli","lead","Women",25,"ITA",44
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","boulder","Women",21,"ITA",2
"Camilla Moroni","lead","Women",20,"ITA",10
"Camilla Moroni","lead","Women",20,"ITA",10
"Camilla Moroni","lead","Women",20,"ITA",10
"Camilla Moroni","lead","Women",20,"ITA",10
"Camilla Moroni","lead","Women",20,"ITA",10
"Camilla Moroni","lead","Women",20,"ITA",10
"Camille Pouget","lead","Women",20,"FRA",12
"Camille Pouget","lead","Women",20,"FRA",12
"Camille Pouget","lead","Women",20,"FRA",12
"Camille Pouget","lead","Women",20,"FRA",12
"Camille Pouget","lead","Women",20,"FRA",12
"Camille Pouget","lead","Women",20,"FRA",12
"Campbell Harrison","boulder","Men",25,"AUS",59
"Campbell Harrison","boulder","Men",25,"AUS",59
"Campbell Harrison","boulder","Men",25,"AUS",59
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Harrison","lead","Men",24,"AUS",25
"Campbell Sarinopoulos","boulder","Women",17,"USA",31
"Campbell Sarinopoulos","boulder","Women",17,"USA",31
"Campbell Sarinopoulos","boulder","Women",17,"USA",31
"Campbell Sarinopoulos","boulder","Women",17,"USA",31
"Campbell Sarinopoulos","boulder","Women",17,"USA",31
"Campbell Sarinopoulos","boulder","Women",17,"USA",31
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Capucine Viglione","speed","Women",20,"FRA",6
"Carla Martínez Vidal","speed","Women",20,"ESP",22
"Carla Martínez Vidal","speed","Women",20,"ESP",22
"Carlos Granja","boulder","Men",22,"ECU",51
"Carlos Granja","boulder","Men",22,"ECU",51
"Carlos Granja","boulder","Men",22,"ECU",51
"Carlos Granja","combined","Men",22,"ECU",5
"Carlos Granja","lead","Men",22,"ECU",60
"Carlos Granja","speed","Men",22,"ECU",7
"Carlos Granja","speed","Men",22,"ECU",7
"Carlos Granja","speed","Men",22,"ECU",7
"Carlos Granja","speed","Men",22,"ECU",7
"Carlos Granja","speed","Men",22,"ECU",7
"Carlos Granja","speed","Men",22,"ECU",7
"Carmel Raz romeo","boulder","Men",22,"ISR",45
"Carmel Raz romeo","boulder","Men",22,"ISR",45
"Carmel Raz romeo","boulder","Men",22,"ISR",45
"Carmel Raz romeo","boulder","Men",22,"ISR",45
"Carmel Raz romeo","boulder","Men",22,"ISR",45
"Carmel Raz romeo","boulder","Men",22,"ISR",45
"Carmen Contreras","boulder","Women",17,"CHL",78
"Carmen Contreras","lead","Women",17,"CHL",67
"Celina Schoibl","boulder","Women",20,"AUT",55
"Celina Schoibl","boulder","Women",20,"AUT",55
"Celine Cuypers","lead","Women",23,"BEL",29
"Celine Cuypers","lead","Women",23,"BEL",29
"Celine Cuypers","lead","Women",23,"BEL",29
"Celine Cuypers","lead","Women",23,"BEL",29
"Chaehyun SEO","boulder","Women",19,"KOR",5
"Chaehyun SEO","boulder","Women",19,"KOR",5
"Chaehyun SEO","boulder","Women",19,"KOR",5
"Chaehyun SEO","boulder","Women",19,"KOR",5
"Chaehyun SEO","boulder","Women",19,"KOR",5
"Chaehyun SEO","boulder","Women",19,"KOR",5
"Chaehyun SEO","boulder&lead","Women",19,"KOR",3
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Chaehyun SEO","lead","Women",19,"KOR",1
"Charles Barron","boulder","Men",23,"USA",20
"Charles Barron","boulder","Men",23,"USA",20
"Charles Barron","boulder","Men",23,"USA",20
"Charles Barron","boulder","Men",23,"USA",20
"Charles Barron","boulder","Men",23,"USA",20
"Charlie Osborne","lead","Men",20,"USA",46
"Charlie Osborne","lead","Men",20,"USA",46
"Chase Gatland","boulder","Men",30,"NZL",87
"Cheuk-hei HO","boulder","Men",24,"HKG",49
"Cheuk-hei HO","boulder&lead","Men",24,"HKG",29
"Cheuk-hei HO","lead","Men",23,"HKG",59
"Cheuk-nam WONG","boulder","Men",21,"HKG",103
"Cheuk-nam WONG","lead","Men",21,"HKG",39
"Cheuk-nam WONG","lead","Men",21,"HKG",39
"Cheuk-nam WONG","lead","Men",21,"HKG",39
"Cheuk-nam WONG","speed","Men",21,"HKG",36
"Cheuk-nam WONG","speed","Men",21,"HKG",36
"Cheuk-nam WONG","speed","Men",21,"HKG",36
"Cheung-chi Shoji Chan","boulder","Men",27,"HKG",75
"Cheung-chi Shoji Chan","boulder&lead","Men",27,"HKG",30
"Cheung-chi Shoji Chan","lead","Men",27,"HKG",18
"Cheung-chi Shoji Chan","lead","Men",27,"HKG",18
"Cheung-chi Shoji Chan","lead","Men",27,"HKG",18
"Cheung-chi Shoji Chan","lead","Men",27,"HKG",18
"Cheung-chi Shoji Chan","lead","Men",27,"HKG",18
"Cheung-chi Shoji Chan","lead","Men",27,"HKG",18
"Cheung-chi Shoji Chan","lead","Men",27,"HKG",18
"Cheung-chi Shoji Chan","speed","Men",27,"HKG",26
"Cheung-chi Shoji Chan","speed","Men",27,"HKG",26
"Cheung-chi Shoji Chan","speed","Men",27,"HKG",26
"Cheung-chi Shoji Chan","speed","Men",27,"HKG",26
"Chi-fung AU","boulder","Men",27,"HKG",59
"Chi-fung AU","boulder","Men",27,"HKG",59
"Chi-fung AU","lead","Men",27,"HKG",29
"Chi-fung AU","lead","Men",27,"HKG",29
"Chi-fung AU","lead","Men",27,"HKG",29
"Chi-fung AU","lead","Men",27,"HKG",29
"Chi-fung AU","lead","Men",27,"HKG",29
"Chi-fung AU","lead","Men",27,"HKG",29
"Chi-fung AU","lead","Men",27,"HKG",29
"Chi-fung AU","speed","Men",27,"HKG",30
"Chi-fung AU","speed","Men",27,"HKG",30
"Chi-fung AU","speed","Men",27,"HKG",30
"Chi-fung AU","speed","Men",27,"HKG",30
"Chia Hsiang Lin","boulder","Men",23,"TWN",55
"Chia Hsiang Lin","boulder&lead","Men",24,"TWN",36
"Chia Hsiang Lin","combined","Men",23,"TWN",7
"Chia Hsiang Lin","lead","Men",24,"TWN",37
"Chia Hsiang Lin","lead","Men",24,"TWN",37
"Chia Hsiang Lin","speed","Men",24,"TWN",35
"Chia Hsiang Lin","speed","Men",24,"TWN",35
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder","Women",25,"BEL",8
"Chloe Caulier","boulder&lead","Women",26,"BEL",13
"Chloe Caulier","lead","Women",25,"BEL",30
"Chloe Caulier","lead","Women",25,"BEL",30
"Chloe Caulier","lead","Women",25,"BEL",30
"Chloe Caulier","lead","Women",25,"BEL",30
"Chloe Caulier","lead","Women",25,"BEL",30
"Chloe Earle","lead","Women",22,"CAN",25
"Chloe Earle","lead","Women",22,"CAN",25
"CHOIRUL UMI CAHYANING AYUB","lead","Women",21,"IDN",30
"Christian Wagner","boulder","Men",20,"CHL",87
"Christian Wagner","boulder","Men",20,"CHL",87
"Christian Wagner","lead","Men",19,"CHL",63
"Christian Wagner","lead","Men",19,"CHL",63
"Christian Wagner","lead","Men",19,"CHL",63
"Christian Wagner","lead","Men",19,"CHL",63
"Christian Wagner","lead","Men",19,"CHL",63
"Christian Wagner","speed","Men",20,"CHL",50
"Christoph Hanke","lead","Men",27,"DEU",12
"Christoph Hanke","lead","Men",27,"DEU",12
"Christoph Hanke","lead","Men",27,"DEU",12
"Christoph Hanke","lead","Men",27,"DEU",12
"Christoph Hanke","lead","Men",27,"DEU",12
"Christoph Hanke","lead","Men",27,"DEU",12
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder","Men",20,"DEU",20
"Christoph Schweiger","boulder&lead","Men",21,"DEU",24
"Christoph Schweiger","lead","Men",21,"DEU",46
"Christoph Schweiger","lead","Men",21,"DEU",46
"Christopher Cosser","boulder","Men",22,"ZAF",33
"Christopher Cosser","boulder","Men",22,"ZAF",33
"Christopher Cosser","boulder","Men",22,"ZAF",33
"Christopher Cosser","boulder","Men",22,"ZAF",33
"Christopher Cosser","speed","Men",21,"ZAF",22
"Chua Dennis","boulder","Men",31,"SGP",22
"Chua Dennis","boulder","Men",31,"SGP",22
"Chua Dennis","boulder","Men",31,"SGP",22
"Ciarán Scanlon","boulder","Men",27,"IRL",41
"Ciarán Scanlon","boulder","Men",27,"IRL",41
"Ciarán Scanlon","boulder","Men",27,"IRL",41
"Ciarán Scanlon","boulder","Men",27,"IRL",41
"Claudia Ghisolfi","lead","Women",26,"ITA",9
"Claudia Ghisolfi","lead","Women",26,"ITA",9
"Claudia Ghisolfi","lead","Women",26,"ITA",9
"Claudia Ghisolfi","lead","Women",26,"ITA",9
"Claudia Ghisolfi","lead","Women",26,"ITA",9
"Claudia Ghisolfi","lead","Women",26,"ITA",9
"Claudia Ghisolfi","lead","Women",26,"ITA",9
"Cloe Coscoy","boulder","Women",21,"USA",10
"Cloe Coscoy","boulder","Women",21,"USA",10
"Cloe Coscoy","boulder","Women",21,"USA",10
"Cloe Coscoy","boulder","Women",21,"USA",10
"Cloe Coscoy","boulder","Women",21,"USA",10
"Cloe Coscoy","boulder","Women",21,"USA",10
"Cloe Coscoy","boulder&lead","Women",21,"USA",15
"Cloe Coscoy","lead","Women",20,"USA",20
"Cloe Coscoy","lead","Women",20,"USA",20
"Cloe Coscoy","lead","Women",20,"USA",20
"Cloe Coscoy","lead","Women",20,"USA",20
"Cloe Coscoy","lead","Women",20,"USA",20
"Clothilde Morin","boulder","Women",22,"FRA",24
"Clothilde Morin","boulder","Women",22,"FRA",24
"Clothilde Morin","boulder","Women",22,"FRA",24
"Cody Stevenson","lead","Men",18,"USA",52
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder","Men",19,"USA",1
"Colin Duffy","boulder&lead","Men",19,"USA",10
"Colin Duffy","lead","Men",19,"USA",1
"Colin Duffy","lead","Men",19,"USA",1
"Colin Duffy","lead","Men",19,"USA",1
"Colin Duffy","lead","Men",19,"USA",1
"Colin Duffy","lead","Men",19,"USA",1
"Colin Duffy","lead","Men",19,"USA",1
"Colin Duffy","lead","Men",19,"USA",1
"Colin Duffy","speed","Men",18,"USA",20
"Colin Duffy","speed","Men",18,"USA",20
"Daniel Smith","lead","Men",19,"GBR",35
"Daniel Ungureanu","boulder","Men",40,"ROU",103
"Danyil Boldyrev","speed","Men",30,"UKR",1
"Danyil Boldyrev","speed","Men",30,"UKR",1
"Danyil Boldyrev","speed","Men",30,"UKR",1
"Daria MEZENTSEVA","lead","Women",18,"RUS",54
"Daria Nesterenko","boulder","Women",18,"UKR",39
"Daria Nesterenko","boulder","Women",18,"UKR",39
"Darren Skolnik","speed","Men",20,"USA",23
"Darren Skolnik","speed","Men",20,"USA",23
"Darren Skolnik","speed","Men",20,"USA",23
"Dasom YUN","boulder","Women",17,"KOR",51
"Dasom YUN","speed","Women",17,"KOR",33
"David Barrans","lead","Men",40,"GBR",43
"David Zinsler","boulder","Men",18,"AUT",90
"David Zinsler","boulder","Men",18,"AUT",90
"Davide Marco Colombo","boulder","Men",19,"ITA",59
"Davide Marco Colombo","lead","Men",19,"ITA",45
"Deepu Mallesh","speed","Men",24,"IND",34
"Denis Karpikov","speed","Men",24,"RUS",28
"Denis Zhendinskiy","lead","Men",38,"KAZ",83
"Denis Zhendinskiy","lead","Men",38,"KAZ",83
"DESAK MADE RITA KUSUMA DEWI","speed","Women",21,"IDN",3
"DESAK MADE RITA KUSUMA DEWI","speed","Women",21,"IDN",3
"DESAK MADE RITA KUSUMA DEWI","speed","Women",21,"IDN",3
"DESAK MADE RITA KUSUMA DEWI","speed","Women",21,"IDN",3
"DESAK MADE RITA KUSUMA DEWI","speed","Women",21,"IDN",3
"DI NIU","speed","Women",26,"CHN",2
"DI NIU","speed","Women",26,"CHN",2
"DI NIU","speed","Women",26,"CHN",2
"DI NIU","speed","Women",26,"CHN",2
"Diego Fourbet","lead","Men",20,"FRA",16
"Diego Fourbet","lead","Men",20,"FRA",16
"Diego Fourbet","lead","Men",20,"FRA",16
"Diego Fourbet","lead","Men",20,"FRA",16
"Diego Fourbet","lead","Men",20,"FRA",16
"Diego Fourbet","lead","Men",20,"FRA",16
"Diego Fourbet","lead","Men",20,"FRA",16
"Diego Lequerica Buscaglia","boulder","Men",27,"PER",61
"Dimitri Flick","lead","Men",23,"CHE",44
"Dimitri Flick","lead","Men",23,"CHE",44
"Dimitri Vogt","lead","Men",24,"CHE",23
"Dimitri Vogt","lead","Men",24,"CHE",23
"Dimitri Vogt","lead","Men",24,"CHE",23
"Dimitri Vogt","lead","Men",24,"CHE",23
"Dimitri Vogt","lead","Men",24,"CHE",23
"Dinara Fakhritdinova","lead","Women",29,"RUS",7
"Dinara Fakhritdinova","lead","Women",29,"RUS",7
"Dinara Fakhritdinova","lead","Women",29,"RUS",7
"Dinara Fakhritdinova","lead","Women",29,"RUS",7
"Dmitrii Fakirianov","lead","Men",27,"RUS",2
"Dmitrii Fakirianov","lead","Men",27,"RUS",2
"Dmitrii Fakirianov","lead","Men",27,"RUS",2
"Dmitrii Popov","boulder","Men",24,"RUS",75
"Dmitrii Popov","lead","Men",24,"RUS",48
"Dmitrii Popov","lead","Men",24,"RUS",48
"Dmitrii Timofeev","speed","Men",28,"RUS",2
"Dmitrii Timofeev","speed","Men",28,"RUS",2
"DOHYEON KIM","boulder","Men",17,"KOR",48
"DOHYEON KIM","boulder","Men",17,"KOR",48
"DOHYEON KIM","boulder","Men",17,"KOR",48
"DOHYEON KIM","boulder","Men",17,"KOR",48
"DOHYEON KIM","boulder&lead","Men",17,"KOR",31
"Dohyun LEE","boulder","Men",20,"KOR",2
"Dohyun LEE","boulder","Men",20,"KOR",2
"Dohyun LEE","boulder","Men",20,"KOR",2
"Dohyun LEE","boulder","Men",20,"KOR",2
"Dohyun LEE","boulder","Men",20,"KOR",2
"Dohyun LEE","lead","Men",20,"KOR",6
"Dohyun LEE","lead","Men",20,"KOR",6
"Dohyun LEE","lead","Men",20,"KOR",6
"Dohyun LEE","lead","Men",20,"KOR",6
"Dohyun LEE","lead","Men",20,"KOR",6
"Dohyun LEE","lead","Men",20,"KOR",6
"Domen Skofic","boulder","Men",27,"SVN",10
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Domen Skofic","lead","Men",28,"SVN",4
"Dominic Burns","boulder","Men",25,"IRL",99
"Don van Laere","boulder","Men",22,"NLD",31
"Don van Laere","boulder","Men",22,"NLD",31
"Don van Laere","boulder","Men",22,"NLD",31
"Don van Laere","boulder","Men",22,"NLD",31
"Don van Laere","boulder","Men",22,"NLD",31
"Doriane SARAMANDIF","boulder","Women",17,"MUS",53
"Doriane SARAMANDIF","boulder","Women",17,"MUS",53
"Doriane SARAMANDIF","boulder","Women",17,"MUS",53
"Doriane SARAMANDIF","lead","Women",16,"MUS",56
"Doriane SARAMANDIF","lead","Women",16,"MUS",56
"Doriane SARAMANDIF","speed","Women",17,"MUS",31
"DURU GÜNEŞ YALCIN","boulder","Women",17,"TUR",78
"DURU GÜNEŞ YALCIN","lead","Women",17,"TUR",66
"Dylan Chuat","boulder","Men",21,"CHE",43
"Dylan Chuat","boulder","Men",21,"CHE",43
"Dylan Chuat","lead","Men",21,"CHE",23
"Dylan Chuat","lead","Men",21,"CHE",23
"Dylan Chuat","lead","Men",21,"CHE",23
"Dylan Chuat","lead","Men",21,"CHE",23
"Dylan Chuat","lead","Men",21,"CHE",23
"Dylan Chuat","lead","Men",21,"CHE",23
"Dylan Le","speed","Men",17,"CAN",21
"Dylan Le","speed","Men",17,"CAN",21
"Dylan Le","speed","Men",17,"CAN",21
"Dylan Le","speed","Men",17,"CAN",21
"Dylan Soin","lead","Men",16,"AUS",48
"Dzmitry Nikanorau","boulder","Men",24,"BLR",93
"Dzmitry Nikanorau","lead","Men",24,"BLR",90
"Edel Lemvik","boulder","Women",17,"NOR",71
"Edel Lemvik","lead","Women",17,"NOR",47
"Edel Lemvik","lead","Women",17,"NOR",47
"Edel Lemvik","lead","Women",17,"NOR",47
"Eduardas Jeriomenko","boulder","Men",26,"LTU",83
"Edvards Gruzitis","boulder","Men",18,"LVA",21
"Edvards Gruzitis","boulder","Men",18,"LVA",21
"Edvards Gruzitis","boulder","Men",18,"LVA",21
"Edvards Gruzitis","boulder","Men",18,"LVA",21
"Edvards Gruzitis","boulder","Men",18,"LVA",21
"Edvards Gruzitis","boulder","Men",18,"LVA",21
"Edvards Gruzitis","lead","Men",17,"LVA",59
"Edvards Gruzitis","lead","Men",17,"LVA",59
"Edvards Gruzitis","lead","Men",17,"LVA",59
"Ehsan Asrar","speed","Men",23,"IRN",21
"Ehsan Asrar","speed","Men",23,"IRN",21
"Ehsan Asrar","speed","Men",23,"IRN",21
"EKA DIAN KRISMAWATI","speed","Women",22,"IDN",17
"Ekaterina Barashchuk","speed","Women",22,"RUS",1
"Ekaterina Barashchuk","speed","Women",22,"RUS",1
"Ekaterina Kipriianova","boulder","Women",32,"RUS",25
"Ekaterina Kipriianova","boulder","Women",32,"RUS",25
"Ekaterina Kipriianova","boulder","Women",32,"RUS",25
"Ekaterina Kipriianova","lead","Women",32,"RUS",30
"Elena Krasovskaia","boulder","Women",21,"RUS",4
"Elena Krasovskaia","boulder","Women",21,"RUS",4
"Elena Krasovskaia","boulder","Women",21,"RUS",4
"Elena Krasovskaia","lead","Women",21,"RUS",18
"Elena Timofeeva","speed","Women",26,"RUS",15
"Elias Arriagada Krüger","boulder","Men",22,"DEU",25
"Elias Arriagada Krüger","boulder","Men",22,"DEU",25
"Elias Arriagada Krüger","boulder","Men",22,"DEU",25
"Elias Arriagada Krüger","boulder","Men",22,"DEU",25
"Elias Arriagada Krüger","boulder","Men",22,"DEU",25
"Elias Arriagada Krüger","boulder","Men",22,"DEU",25
"Elias Arriagada Krüger","boulder","Men",22,"DEU",25
"Eliska Adamovska","boulder","Women",20,"CZE",21
"Eliska Adamovska","boulder","Women",20,"CZE",21
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Adamovska","lead","Women",21,"CZE",1
"Eliska Bulenova","boulder","Women",18,"CZE",43
"Eliska Bulenova","boulder","Women",18,"CZE",43
"Eliska Novotna","lead","Women",20,"CZE",55
"Eliska Novotna","lead","Women",20,"CZE",55
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","boulder","Women",20,"PRI",46
"Elizabeth Sepulveda","lead","Women",20,"PRI",45
"Elizabeth Sepulveda","lead","Women",20,"PRI",45
"Elizabeth Sepulveda","lead","Women",20,"PRI",45
"Elizabeth Sepulveda","lead","Women",20,"PRI",45
"Elizabeth Sepulveda","lead","Women",20,"PRI",45
"Elizabeth Sepulveda","lead","Women",20,"PRI",45
"Elizaveta Ivanova","speed","Women",22,"RUS",5
"Elizaveta Ivanova","speed","Women",22,"RUS",5
"Ellis Ernsberger","boulder","Men",19,"USA",23
"Ellis Ernsberger","lead","Men",18,"USA",21
"Ellis Ernsberger","lead","Men",18,"USA",21
"Ellis Ernsberger","lead","Men",18,"USA",21
"Ellis Ernsberger","lead","Men",18,"USA",21
"Ellis Ernsberger","lead","Men",18,"USA",21
"Elnaz Rekabi","boulder","Women",32,"IRN",18
"Elnaz Rekabi","combined","Women",32,"IRN",3
"Elnaz Rekabi","lead","Women",32,"IRN",35
"Elnaz Rekabi","speed","Women",32,"IRN",27
"Elza Elizabete Baraka","boulder","Women",20,"LVA",53
"Elza Elizabete Baraka","boulder","Women",20,"LVA",53
"Elza Elizabete Baraka","lead","Women",20,"LVA",56
"Emi Takashiba","boulder","Women",18,"CAN",47
"Emi Takashiba","lead","Women",18,"CAN",55
