City,Country,Year,Ds,Event,discipline,category,rank,firstname,lastname,country,yob,Qualification 1 score,Qualification 1 rank,Qualification 2 score,Qualification 2 rank,Qualification score,Qualification rank,Semi-final score,Semi-final rank,1/8 score,1/4 score,1/2 score,Small Final score,Final score,Final rank
Jakarta,INA,2022,LS,WC,speed,Women,22,Julia,Koch,GER,2000,,,,,8.23,22,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,23,Liberty,Runnels,USA,2006,,,,,8.26,23,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,24,Nuria,Brockfeld,GER,2004,,,,,8.35,24,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,25,SUSAN,NURHIDAYAH,INA,2003,,,,,8.62,25,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,26,Karin,HAYASHI,JPN,2005,,,,,8.7,26,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,27,Haruka,KANETANI,JPN,2006,,,,,9.07,27,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,28,PUJA,LESTARI,INA,2003,,,,,9.08,28,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,29,Hung Ying,Lee,TPE,1985,,,,,9.09,29,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,30,NOOR,ARSYADA,INA,1995,,,,,9.28,30,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,31,Grace,Crowley,AUS,2003,,,,,9.42,31,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,32,Natsumi,HAYASHI,JPN,1991,,,,,9.5,32,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,33,Momona,TATSUKI,JPN,2005,,,,,10.17,33,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,34,Sarah,Tetzlaff,NZL,2000,,,,,10.23,34,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,35,Abby,Gebert,NZL,2004,,,,,11.11,35,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,36,Jorja,Rangi,NZL,2002,,,,,11.15,36,,,,,,,,
Jakarta,INA,2022,LS,WC,speed,Women,37,Anna,Brozek,POL,1995,,,,,FALSE START,37,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,1,Sean,Bailey,USA,1996,TOP,1,32+,18,9.64,7,40,2,,,,,38,1
Villars,SUI,2022,LS,WC,lead,Men,2,Alexander,Megos,GER,1993,39+,8,TOP,1,5.61,2,37+,3,,,,,35+,2
Villars,SUI,2022,LS,WC,lead,Men,3,Colin,Duffy,USA,2003,38+,16,TOP,1,7.04,4,36,7,,,,,31+,3
Villars,SUI,2022,LS,WC,lead,Men,4,Sebastian,Halenke,GER,1995,39+,8,32+,18,18.04,19,37+,4,,,,,26.5+,4
Villars,SUI,2022,LS,WC,lead,Men,5,Alberto,Ginés López,ESP,2002,39+,8,33,15,12.96,12,40+,1,,,,,26.5,5
Villars,SUI,2022,LS,WC,lead,Men,6,Paul,Jenft,FRA,2003,35,21,TOP,1,8.31,6,36,8,,,,,26,6
Villars,SUI,2022,LS,WC,lead,Men,7,Masahiro,Higuchi,JPN,1992,39+,8,32+,18,18.04,19,37+,4,,,,,12,7
Villars,SUI,2022,LS,WC,lead,Men,8,Zento,MURASHITA,JPN,2004,35,21,34,8,14.78,15,36+,6,,,,,11+,8
Villars,SUI,2022,LS,WC,lead,Men,9,Kokoro,Fujii,JPN,1992,TOP,1,32+,18,9.64,7,36,9,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,10,Dmitrii,Fakirianov,RUS,1994,41,7,32+,18,14.73,14,36,10,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,11,Stefano,Ghisolfi,ITA,1993,43+,6,TOP,1,4.24,1,35+,11,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,12,Sascha,Lehmann,SUI,1998,TOP,1,33,15,6.93,3,34+,12,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,13,Satone,YOSHIDA,JPN,2004,38+,16,38+,6,10.36,11,34+,13,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,14,Shuta,Tanaka,JPN,2000,39+,8,32+,18,18.04,19,34+,14,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,15,Domen,Skofic,SLO,1994,TOP,1,32+,18,9.64,7,33+,15,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,16,Mathias,Posch,AUT,1999,36+,20,34,8,13.78,13,31+,16,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,17,Sohta,Amagasa,JPN,2000,31+,35,38+,6,15.3,18,31+,17,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,18,Marcello,Bombardi,ITA,1993,34+,26,33+,12,18.56,23,31,18,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,19,Victor,Baudrand,CAN,2003,34,28,33+,12,19.08,24,29+,19,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,20,Hannes,Puman,SWE,1997,35,21,34,8,14.78,15,28+,20,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,21,Nimrod,Marcus,ISR,1999,39,14,33,15,15.23,17,28+,21,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,22,Nathaniel,Coleman,USA,1997,33+,29,33+,12,20.07,25,28+,22,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,23,Nicolas,Collin,BEL,1998,39,14,32+,18,21.2,26,28+,23,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,24,Martin,Bergant,SLO,1996,37,19,TOP,1,7.55,5,28,24,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,25,Luka,Potocar,SLO,2001,TOP,1,32+,18,9.64,7,28,25,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,26,Alberto,Gotta,ITA,1992,39+,8,32+,18,18.04,19,26+,26,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,27,Mark,Brand,NED,1998,24,56,34,8,23.27,27,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,28,Stefan,Scherz,AUT,2001,35,21,32+,18,26.7,28,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,28,Philipp,Martin,GER,1994,35,21,32+,18,26.7,28,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,30,Milan,Preskar,SLO,1996,34+,26,32+,18,28.66,30,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,31,Rishat,Khaibullin,KAZ,1995,38,18,31+,45,29.09,31,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,32,Martin,Stranik,CZE,1990,33+,29,32+,18,31,32,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,32,Ellis,Ernsberger,USA,2003,33+,29,32+,18,31,32,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,34,Aleksey,Rubtsov,RUS,1988,32,34,32+,18,32.47,34,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,35,Martin,Tekles,GER,1991,31+,35,32+,18,33.41,35,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,35,Louis,Gundolf,AUT,2001,31+,35,32+,18,33.41,35,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,37,Mikel Asier,Linacisoro Molina,ESP,2000,30+,41,32+,18,35.87,37,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,38,Mejdi,Schalck,FRA,2004,30,43,32+,18,36.93,38,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,38,Adrien,Lemaire,FRA,1999,30,43,32+,18,36.93,38,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,38,Dylan,Chuat,SUI,2000,30,43,32+,18,36.93,38,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,41,Fedir,Samoilov,UKR,1997,29+,46,32+,18,38.17,41,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,42,Michael,Piccolruaz,ITA,1995,27+,50,32+,18,39.57,42,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,43,Leto,Cavé,NED,2002,26+,52,32+,18,40.34,43,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,44,Jonas,Brandenburger,GER,2001,33+,29,27+,56,41.85,44,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,45,Nikolai,Iarilovets,RUS,1999,33+,29,27,58,42.77,45,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,46,Nino,Grünenfelder,SUI,2001,31,38,31+,45,42.81,46,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,47,Jakub,Zietek,POL,2002,30+,41,31+,45,44.16,47,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,47,Christoph,Hanke,GER,1994,31,38,30,50,44.16,47,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,49,Sergei,Luzhetskii,RUS,1995,17+,63,32+,18,44.54,49,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,49,Julien,Clémence,SUI,2001,17+,63,32+,18,44.54,49,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,51,Timothy,Kang,USA,1999,29+,46,31+,45,47,51,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,52,Peter,Kuric,SVK,2001,31,38,27,58,47.97,52,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,53,Oscar,Baudrand,CAN,2005,29+,46,29+,51,49.2,53,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,54,Sean,Faulkner,CAN,2000,26+,52,31+,45,49.67,54,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,55,Ziga,Zajc,SLO,2001,28,49,28+,53,50.96,55,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,56,Dimitri,Vogt,SUI,1997,27+,50,27+,56,53.42,56,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,57,Tomas,Plevko,SVK,1999,24,56,29+,51,54.18,57,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,58,Yuval,Shemla,ISR,1998,24+,54,27,58,56.71,58,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,59,Fredrik,Serlachius,SWE,1998,23,61,28,54,57.66,59,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,60,Leonid,Osadchyi,UKR,2001,24+,54,25+,63,58.6,60,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,61,Andoni,Esparta Frade,ESP,2001,24,56,26+,61,59.21,61,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,62,Ludovico,Fossali,ITA,1997,4,68,28,54,60.88,62,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,63,Guillem,Monsech Gasca,ESP,2000,23+,59,25,64,61.71,63,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,64,Or,Miniely,ISR,1997,23+,59,24+,65,62.19,64,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,65,Fabian,Förander,SWE,1998,17,66,26+,61,63.71,65,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,66,Christian,Wagner,CHI,2002,21+,62,19+,67,64.45,66,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,67,Yotam,Ben reuven,ISR,2001,17+,63,22+,66,64.99,67,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,68,Bohdan,Botnar,UKR,2001,14+,67,11+,68,67.5,68,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Men,,Filip,Schenk,ITA,2000,DNS,,DNS,,DNS,,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,1,Janja,Garnbret,SLO,1999,TOP,1,TOP,1,1.41,1,TOP,1,,,,,TOP,1
Villars,SUI,2022,LS,WC,lead,Women,2,Laura,Rogora,ITA,2001,20+,17,TOP,1,7.35,6,45+,2,,,,,TOP,2
Villars,SUI,2022,LS,WC,lead,Women,3,Natalia,Grossman,USA,2001,35+,5,40+,4,5.24,4,34+,8,,,,,42+,3
Villars,SUI,2022,LS,WC,lead,Women,4,Momoko,ABE,JPN,2003,36+,3,TOP,1,2.65,2,35+,5,,,,,40+,4
Villars,SUI,2022,LS,WC,lead,Women,5,Vita,Lukan,SLO,2000,20+,17,40+,4,12.19,11,35+,6,,,,,40+,5
Villars,SUI,2022,LS,WC,lead,Women,6,Aleksandra,Totkova,BUL,2005,32+,6,35+,11,8.46,7,36+,4,,,,,33+,6
Villars,SUI,2022,LS,WC,lead,Women,7,Lucka,Rakovec,SLO,2001,37,2,40+,4,3.32,3,40+,3,,,,,17+,7
Villars,SUI,2022,LS,WC,lead,Women,8,Mia,Krampl,SLO,2000,36+,3,35,12,6.48,5,35,7,,,,,17+,8
Villars,SUI,2022,LS,WC,lead,Women,9,Salomé,Romain,FRA,1996,25+,11,39+,9,9.95,9,34+,9,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,10,Julia,Chanourdie,FRA,1996,30+,8,32+,14,11.22,10,34+,10,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,11,Lana,Skusek,SLO,2000,20+,17,36+,10,16.43,16,33,11,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,12,Oriane,Bertone,FRA,2005,20+,17,31+,15,20.46,19,32+,12,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,13,Julia,Fiser,AUT,1997,20+,17,30+,18,22.05,23,32+,13,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,14,Lucija,Tarkus,SLO,2003,20+,17,29,21,23.81,26,32+,14,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,15,Eva Maria,Hammelmüller,AUT,2000,25,12,31,17,14.58,13,31+,15,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,16,Andrea,Kümin,SUI,1997,22,16,29+,19,17.66,17,31+,16,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,17,Kyra,Condie,USA,1996,30+,8,26+,24,15,14,30+,17,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,18,Fanny,Gibert,FRA,1993,32+,6,21+,40,16.32,15,27+,18,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,19,Käthe,Atkins,GER,2001,24+,14,23+,29,21,21,23,19,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,20,Cloe,Coscoy,USA,2001,25,12,21,43,23.32,25,21,20,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,21,Futaba,Ito,JPN,2002,20+,17,34+,13,18.73,18,20+,21,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,22,Tjasa,Slemensek,SLO,1999,20+,17,40+,4,12.19,11,20,22,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,23,Miu,KAKIZAKI,JPN,2003,20+,17,31+,15,20.46,19,20,23,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,24,Dinara,Fakhritdinova,RUS,1992,30+,8,40,8,8.49,8,14+,24,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,25,Martina,Demmel,GER,2001,20+,17,29+,19,22.95,24,12+,25,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,26,Julia,Duffy,USA,2004,24,15,23+,29,21.74,22,12,26,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,27,Lynn,van der Meer,NED,1999,20+,17,28+,22,24.37,27,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,28,Tina Johnsen,Hafsaas,NOR,1994,20+,17,26+,24,25.98,28,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,29,Celine,Cuypers,BEL,1998,20+,17,26,27,27,29,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,30,Roxana,Wienand,GER,2000,20+,17,23+,29,29.16,30,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,30,Michelle,Hulliger,SUI,1999,20+,17,23+,29,29.16,30,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,30,Tomona,TAKAO,JPN,2004,20+,17,23+,29,29.16,30,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,33,Claudia,Ghisolfi,ITA,1996,19,42,27+,23,31.26,33,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,34,Anne-Sophie,Koller,SUI,1996,19+,38,26+,24,31.42,34,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,35,Ayala,Kerem,ISR,2001,20+,17,22+,36,31.61,35,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,35,Luisa,Flohé,GER,2001,20+,17,22+,36,31.61,35,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,37,Sunniva,Øvre-Eide,NOR,2004,20+,17,22,39,32.45,37,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,38,Ignacia,Mellado Quinteros,CHI,2002,19+,38,24+,28,33.26,38,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,39,Valentina,Aguado,ARG,2001,20+,17,21+,40,33.27,39,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,39,Maya,Madere,USA,1999,20+,17,21+,40,33.27,39,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,41,Naama,Yohai,ISR,2000,19+,38,23,35,37.18,41,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,42,Katherine,Choong,SUI,1992,16+,44,23+,29,37.65,42,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,43,Alejandra,Contreras,CHI,2000,19+,38,22+,36,38.23,43,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,44,Camilla,Bendazzoli,ITA,1997,19,42,21,43,43,44,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,45,Elizabeth,Sepulveda,PUR,2002,16+,44,20,46,45.5,45,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,46,Aleksandra,Kalucka,POL,2001,15+,47,20+,45,45.99,46,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,47,Edel,Lemvik,NOR,2004,16+,44,18+,48,46.48,47,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,48,Anouck,Jaubert,FRA,1994,13+,48,18,49,48.5,48,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,49,Bianka,Janecka,POL,2003,12,51,19+,47,48.96,49,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,50,SUKMA,LINTANG CAHYANI,INA,2004,13,49,17+,50,49.99,50,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,51,NURUL,AISYAH RAMADHANI SUAT,INA,2002,12+,50,16,53,51.48,51,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,52,ABDUL ROCHMAN,SYARIFAH,INA,1993,11+,52,17+,50,51.5,52,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,53,Tamara,Ulzhabayeva,KAZ,1987,,,17+,50,51.99,53,,,,,,,,
Villars,SUI,2022,LS,WC,lead,Women,,Heloïse,Doumont,BEL,1998,DNS,,DNS,,DNS,,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,1,VEDDRIQ,LEONARDO,INA,1997,,,,,5.52,2,,,5.5,5.42,5.35,,5.32,1
Villars,SUI,2022,LS,WC,speed,Men,2,Dmitrii,Timofeev,RUS,1993,,,,,5.622,4,,,6.05,5.64,5.48,,7.35,2
Villars,SUI,2022,LS,WC,speed,Men,3,KIROMAL,KATIBIN,INA,2000,,,,,5.48,1,,,5.35,5.31,6.07,5.3,,3
Villars,SUI,2022,LS,WC,speed,Men,4,Vladislav,Deulin,RUS,1994,,,,,5.756,14,,,5.67,5.62,5.51,5.38,,4
Villars,SUI,2022,LS,WC,speed,Men,5,Mehdi,Alipour Shenazandifard,IRI,1998,,,,,5.734,12,,,6.78,5.68,,,,5
Villars,SUI,2022,LS,WC,speed,Men,6,Aleksandr,Shikov,RUS,1997,,,,,5.67,6,,,6.07,5.72,,,,6
Villars,SUI,2022,LS,WC,speed,Men,7,ALFIAN,MUHAMMAD FAJRI,INA,1997,,,,,5.724,8,,,5.6,6.13,,,,7
Villars,SUI,2022,LS,WC,speed,Men,8,Rishat,Khaibullin,KAZ,1995,,,,,5.728,10,,,5.53,7.73,,,,8
Villars,SUI,2022,LS,WC,speed,Men,9,ASPAR,ASPAR,INA,1992,,,,,5.726,9,,,5.72,,,,,9
Villars,SUI,2022,LS,WC,speed,Men,10,Sergei,Rukin,RUS,2000,,,,,5.77,16,,,5.78,,,,,10
Villars,SUI,2022,LS,WC,speed,Men,11,Marcin,Dzienski,POL,1993,,,,,5.71,7,,,5.8,,,,,11
Villars,SUI,2022,LS,WC,speed,Men,12,Reza,Alipour Shenazandifard,IRI,1994,,,,,5.54,3,,,5.81,,,,,12
Villars,SUI,2022,LS,WC,speed,Men,13,John,Brosler,USA,1997,,,,,5.757,15,,,6.11,,,,,13
Villars,SUI,2022,LS,WC,speed,Men,14,Noah,Bratschi,USA,2000,,,,,5.739,13,,,6.36,,,,,14
Villars,SUI,2022,LS,WC,speed,Men,15,Lev,Rudatskiy,RUS,1998,,,,,5.625,5,,,7.91,,,,,15
Villars,SUI,2022,LS,WC,speed,Men,16,Gian Luca,Zodda,ITA,1999,,,,,5.729,11,,,9.9,,,,,16
Villars,SUI,2022,LS,WC,speed,Men,17,Arsenii,Bogomolov,RUS,1995,,,,,5.8,17,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,18,Pierre,Rebreyend,FRA,1997,,,,,5.81,18,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,19,ZAENAL,ARIPIN,INA,1992,,,,,5.82,19,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,20,Guillaume,Moro,FRA,1994,,,,,5.84,20,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,21,Yaroslav,Tkach,UKR,2001,,,,,5.85,21,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,22,Kostiantyn,Pavlenko,UKR,1998,,,,,5.86,22,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,23,Erik,Noya Cardona,ESP,1994,,,,,5.89,23,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,24,Aleksandr,Shilov,RUS,1994,,,,,5.9,24,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,25,Ludovico,Fossali,ITA,1997,,,,,5.94,25,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,26,Amir,Maimuratov,KAZ,1995,,,,,5.99,26,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,27,Tobias,Plangger,AUT,2001,,,,,6.05,27,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,28,Denis,Karpikov,RUS,1998,,,,,6.09,28,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,29,Leander,Carmanns,GER,2004,,,,,6.14,29,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,30,Hajime,Takeda,JPN,2002,,,,,6.26,30,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,31,Alberto,Ginés López,ESP,2002,,,,,6.29,31,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,32,Lukas,Knapp,AUT,1997,,,,,6.3,32,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,33,Linus,Bader,GER,2002,,,,,6.31,33,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,34,Joe,Goodacre,USA,2001,,,,,6.32,34,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,35,Beknur,Altynbekov,KAZ,2002,,,,,6.33,35,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,36,Jan,Kriz,CZE,1996,,,,,6.41,36,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,37,Colin,Duffy,USA,2003,,,,,6.46,37,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,38,Iaroslav,PASHKOV,RUS,2002,,,,,6.54,38,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,39,Alisher,Murat,KAZ,1997,,,,,6.601,39,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,40,Mohsen,Shafiei,IRI,1989,,,,,6.606,40,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,41,Unax,Uterga Flamarique,ESP,2003,,,,,6.69,41,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,42,Michael,Piccolruaz,ITA,1995,,,,,6.7,42,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,43,Bohdan,Botnar,UKR,2001,,,,,6.72,43,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,44,Ethan,Pitcher,CAN,2001,,,,,6.86,44,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,45,Nathaniel,Coleman,USA,1997,,,,,6.92,45,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,46,Alejandro,Rivas Domínguez,ESP,2001,,,,,7.03,46,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,47,Alessandro,Cingari,ITA,1999,,,,,7.28,47,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,48,Alessandro,Boulos,ITA,1994,,,,,7.49,48,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,49,Alexander,Megos,GER,1993,,,,,7.91,49,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,50,Christian,Wagner,CHI,2002,,,,,8.38,50,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,51,Jun,YASUKAWA,JPN,2003,,,,,8.58,51,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,,Sebastian,Lucke,GER,2002,,,,,DNS,,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Men,,Munekazu,KITAMI,JPN,1992,,,,,DNS,,,,,,,,,
Villars,SUI,2022,LS,WC,speed,Women,1,Ekaterina,Barashchuk,RUS,1999,,,,,7.61,7,,,7.59,7.28,7.3,,7.3,1
Villars,SUI,2022,LS,WC,speed,Women,2,Iuliia,Kaplina,RUS,1993,,,,,7.01,1,,,7.31,7.17,7.17,,8.39,2
Villars,SUI,2022,LS,WC,speed,Women,3,Patrycja,Chudziak,POL,1997,,,,,7.56,6,,,7.6,7.42,7.5,7.73,,3
Villars,SUI,2022,LS,WC,speed,Women,4,DESAK,MADE RITA KUSUMA DEWI,INA,2001,,,,,7.34,4,,,7.33,7.02,FALL,10.38,,4
Villars,SUI,2022,LS,WC,speed,Women,5,Emma,Hunt,USA,2003,,,,,7.72,8,,,7.43,7.19,,,,5
Villars,SUI,2022,LS,WC,speed,Women,6,Natalia,Kalucka,POL,2001,,,,,7.28,3,,,8.29,7.47,,,,6
Villars,SUI,2022,LS,WC,speed,Women,7,Anouck,Jaubert,FRA,1994,,,,,7.49,5,,,WILDCARD,7.52,,,,7
Villars,SUI,2022,LS,WC,speed,Women,8,RAJIAH,SALLSABILLAH,INA,1999,,,,,7.24,2,,,7.19,FALL,,,,8
Villars,SUI,2022,LS,WC,speed,Women,9,Anna,Brozek,POL,1995,,,,,7.84,9,,,7.61,,,,,9
Villars,SUI,2022,LS,WC,speed,Women,10,Capucine,Viglione,FRA,2002,,,,,8,13,,,7.68,,,,,10
Villars,SUI,2022,LS,WC,speed,Women,11,Giulia,Randi ,ITA,2002,,,,,7.912,10,,,7.87,,,,,11
Villars,SUI,2022,LS,WC,speed,Women,12,Manon,Lebon,FRA,2005,,,,,8.14,15,,,8,,,,,12
Villars,SUI,2022,LS,WC,speed,Women,13,Janja,Garnbret,SLO,1999,,,,,7.916,11,,,8.01,,,,,13
Villars,SUI,2022,LS,WC,speed,Women,14,Laura,Stöckler,AUT,1999,,,,,8.07,14,,,8.57,,,,,14
Villars,SUI,2022,LS,WC,speed,Women,15,Elena,Timofeeva,RUS,1996,,,,,8.17,16,,,10.47,,,,,15
Villars,SUI,2022,LS,WC,speed,Women,16,NURUL,IQAMAH,INA,1995,,,,,7.918,12,,,FALSE START,,,,,16
Villars,SUI,2022,LS,WC,speed,Women,17,Victoire,Andrier,FRA,1996,,,,,8.19,17,,,,,,,,
